type,amount,oldbalanceOrg,newbalanceOrig,isFraud
2,90180.9,0.0,0.0,0
1,107363.54,107363.54,0.0,1
1,392465.08,23893.38,0.0,0
2,206342.55,0.0,0.0,0
1,171651.7,171651.7,0.0,1
1,307723.09,103901.0,0.0,0
2,468526.52,0.0,0.0,0
1,59835.0,59835.0,0.0,1
2,88424.06,88424.06,0.0,1
0,15078.71,0.0,0.0,0
2,737285.03,737285.03,0.0,1
2,398157.05,398157.05,0.0,1
1,135977.23,135977.23,0.0,1
2,131336.81,0.0,0.0,0
2,196385.55,196385.55,0.0,1
1,633610.66,633610.66,0.0,1
1,462441.03,462441.03,0.0,1
2,92547.28,0.0,0.0,0
0,2293.1,0.0,0.0,0
2,535081.5,11551.0,0.0,0
2,209689.2,28859.0,0.0,0
0,9101.9,0.0,0.0,0
2,180544.78,159285.0,0.0,0
2,92641.52,92641.52,0.0,1
1,802421.39,802421.39,0.0,1
0,276.24,20810.0,20533.76,0
4,144811.8,3157681.35,3302493.15,0
2,127227.59,15846.0,0.0,0
2,334007.22,20582.0,0.0,0
0,12672.25,463529.97,450857.72,0
2,199808.79,0.0,0.0,0
0,8562.19,80.0,0.0,0
2,504658.21,12043.0,0.0,0
2,10000000.0,10000000.0,0.0,1
0,20188.2,11755.0,0.0,0
0,19708.9,377860.03,358151.13,0
2,7365106.76,7365106.76,0.0,1
2,2656973.04,2656973.04,0.0,1
2,1592602.27,1592602.27,0.0,1
1,134227.05,134227.05,0.0,1
1,4814.69,4814.69,0.0,1
1,130303.02,0.0,0.0,0
1,1676936.79,1676936.79,0.0,1
3,2711.9,11277.0,8565.1,0
2,0.0,0.0,0.0,1
0,31832.0,0.0,0.0,0
0,13245.99,5485.0,0.0,0
1,120411.9,120411.9,0.0,1
2,5624.02,5624.02,0.0,1
4,164055.66,1205585.48,1369641.14,0
2,188473.09,188473.09,0.0,1
2,746518.21,746518.21,0.0,1
0,6403.79,18683.0,12279.21,0
0,11144.93,0.0,0.0,0
0,9300.02,202957.0,193656.98,0
4,131521.13,179467.0,310988.13,0
2,274799.58,274799.58,0.0,1
2,99793.9,99793.9,0.0,1
0,6258.26,538507.0,532248.73,0
2,751854.42,751854.42,0.0,1
2,19511.35,19511.35,0.0,1
0,26674.44,46520.0,19845.56,0
2,307866.03,0.0,0.0,0
1,145067.24,145067.24,0.0,1
4,420942.57,8506857.93,8927800.49,0
2,48412.47,48412.47,0.0,1
2,20228.55,0.0,0.0,0
2,604933.67,604933.67,0.0,1
2,1494831.65,1494831.65,0.0,1
2,124271.02,0.0,0.0,0
2,60450.18,60450.18,0.0,1
0,10596.65,0.0,0.0,0
2,757401.17,757401.17,0.0,1
4,76026.04,2207699.83,2283725.88,0
2,32671.88,32671.88,0.0,1
1,453699.35,453699.35,0.0,1
4,32543.93,4143821.95,4176365.88,0
4,351062.65,3707562.83,4058625.48,0
0,10733.68,27638.0,16904.32,0
2,952234.12,952234.12,0.0,1
1,832811.84,832811.84,0.0,1
2,1026684.46,1026684.46,0.0,1
4,192487.89,3566.0,196053.89,0
2,223451.31,0.0,0.0,0
1,445705.76,445705.76,0.0,1
1,10789.0,10789.0,0.0,1
2,46130.88,46130.88,0.0,1
0,6325.45,23591.0,17265.55,0
2,1464008.18,1464008.18,0.0,1
4,194873.71,10959279.42,11154153.13,0
2,92057.19,92057.19,0.0,1
4,239620.99,14791.0,254411.99,0
1,63440.63,63440.63,0.0,1
1,272997.35,272997.35,0.0,1
1,1130235.15,0.0,0.0,0
0,1206.28,0.0,0.0,0
2,949979.11,949979.11,0.0,1
1,392767.71,392767.71,0.0,1
1,803794.53,803794.53,0.0,1
4,9267.15,17488158.33,17497425.49,0
0,13998.92,106402.48,92403.57,0
1,6204.71,6204.71,0.0,1
2,120587.48,0.0,0.0,0
2,585010.21,585010.21,0.0,1
2,267876.82,0.0,0.0,0
1,558050.49,558050.49,0.0,1
1,10000000.0,11812161.42,1812161.42,1
2,2479767.72,2479767.72,0.0,1
0,20921.34,94641.14,73719.8,0
1,174566.53,174566.53,0.0,1
1,385556.82,385556.82,0.0,1
2,163426.84,0.0,0.0,0
0,17906.5,10212.0,0.0,0
1,429257.45,429257.45,0.0,1
0,17625.74,0.0,0.0,0
0,17748.41,20879.0,3130.59,0
4,292080.11,11665470.03,11957550.14,0
2,580673.57,580673.57,0.0,1
2,23094.09,0.0,0.0,0
2,82764.07,82764.07,0.0,1
4,241966.69,2436587.75,2678554.44,0
2,32935.25,32935.25,0.0,1
0,14957.64,118191.11,103233.47,0
1,88908.83,3833.0,0.0,0
2,1059682.92,1059682.92,0.0,1
2,311621.78,12230.0,0.0,0
4,15136.26,29948.0,45084.26,0
2,350233.08,350233.08,0.0,1
2,98464.81,178566.0,80101.19,0
0,1517.25,62597.0,61079.75,0
2,120441.11,0.0,0.0,0
2,67050.5,67050.5,0.0,1
4,153837.87,358.0,154195.87,0
2,183405.62,10079.0,0.0,0
0,12489.87,34495.28,22005.41,0
0,28797.3,99736.0,70938.7,0
1,42619.37,0.0,0.0,0
1,150924.76,150924.76,0.0,1
2,174139.3,0.0,0.0,0
1,1298920.78,1298920.78,0.0,1
2,1760546.42,1760546.42,0.0,1
2,126057.92,445389.56,319331.64,0
2,242174.2,0.0,0.0,0
2,1503034.86,1503034.86,0.0,1
1,526071.46,526071.46,0.0,1
0,901.98,3731.46,2829.48,0
0,1982.63,102293.0,100310.37,0
1,424700.99,424700.99,0.0,1
2,37589.26,51.0,0.0,0
0,21746.91,0.0,0.0,0
2,346103.09,346103.09,0.0,1
4,157730.72,3460476.66,3618207.38,0
2,53757.42,0.0,0.0,0
1,1766811.07,1766811.07,0.0,1
0,1873.51,314.0,0.0,0
2,6512846.44,6512846.44,0.0,1
2,17484.29,17484.29,0.0,1
2,309958.79,309958.79,0.0,1
2,43431.07,368.0,0.0,0
2,133514.87,0.0,0.0,0
0,5006.53,2401.0,0.0,0
1,733119.42,733119.42,0.0,1
2,157494.6,157494.6,0.0,1
2,353313.55,353313.55,0.0,1
0,9594.52,78576.7,68982.18,0
0,50343.23,69292.0,18948.77,0
0,36541.82,25066.0,0.0,0
0,28231.08,4535.0,0.0,0
2,16854.64,0.0,0.0,0
2,45685.14,0.0,0.0,0
0,35940.53,0.0,0.0,0
1,2908264.69,2908264.69,0.0,1
2,143340.15,143340.15,0.0,1
4,251156.84,14086408.39,14337565.23,0
1,7567170.36,7567170.36,0.0,1
2,58889.44,10962.0,0.0,0
1,3996798.71,3996798.71,0.0,1
4,70343.7,1363629.46,1433973.16,0
0,15009.58,30740.0,15730.42,0
4,94118.13,24555.0,118673.13,0
0,32148.49,0.0,0.0,0
4,222575.39,6128685.97,6351261.35,0
2,48173.23,0.0,0.0,0
1,17484.29,17484.29,0.0,1
2,515645.16,515645.16,0.0,1
0,1414.36,0.0,0.0,0
0,780.7,0.0,0.0,0
2,772379.36,772379.36,0.0,1
4,337162.04,18236401.63,18573563.67,0
2,741277.85,741277.85,0.0,1
1,172313.71,0.0,0.0,0
2,107129.46,254015.0,146885.54,0
2,3139423.35,3139423.35,0.0,1
1,18982.32,18982.32,0.0,1
1,5429153.98,5429153.98,0.0,1
1,1697093.54,1697093.54,0.0,1
1,118106.94,118106.94,0.0,1
2,890964.06,890964.06,0.0,1
2,1161495.82,1161495.82,0.0,1
1,113336.41,113336.41,0.0,1
2,2689633.8,2689633.8,0.0,1
0,311.47,21715.0,21403.53,0
1,4626269.69,4626269.69,0.0,1
4,204722.95,276.0,204998.95,0
0,10221.12,391.0,0.0,0
1,1825908.12,1825908.12,0.0,1
0,2330.54,51151.0,48820.46,0
0,8193.19,309.0,0.0,0
2,1254775.16,1254775.16,0.0,1
1,2905831.61,2905831.61,0.0,1
1,10000000.0,13576297.1,3576297.1,1
2,4017972.88,4017972.88,0.0,1
2,82898.53,0.0,0.0,0
0,6268.54,0.0,0.0,0
3,2641.63,566025.0,563383.37,0
1,336406.72,0.0,0.0,0
1,33964.87,33964.87,0.0,1
0,8611.0,111042.0,102431.0,0
2,330410.21,0.0,0.0,0
4,232975.31,965294.19,1198269.49,0
1,1743864.1,1743864.1,0.0,1
4,235013.73,21958300.19,22193313.92,0
4,177609.82,8899360.58,9076970.41,0
1,604698.26,0.0,0.0,0
0,6450.84,0.0,0.0,0
1,227304.91,227304.91,0.0,1
0,57281.58,0.0,0.0,0
2,966222.5,966222.5,0.0,1
0,649.11,9063.0,8413.89,0
2,128572.96,128572.96,0.0,1
2,219137.43,208901.0,0.0,0
2,3374.25,3374.25,0.0,1
2,148188.84,148188.84,0.0,1
2,1321091.25,1321091.25,0.0,1
3,3556.08,30574.88,27018.79,0
2,322991.82,322991.82,0.0,1
1,291900.17,18667.0,0.0,0
0,4940.04,501.0,0.0,0
2,2629417.41,2629417.41,0.0,1
2,19692.68,19692.68,0.0,1
2,133780.93,11428.0,0.0,0
2,146567.04,0.0,0.0,0
2,418727.07,52153.0,0.0,0
0,2266.43,0.0,0.0,0
2,116593.37,30825.0,0.0,0
2,115778.05,0.0,0.0,0
0,18217.28,104.0,0.0,0
2,1396824.94,1396824.94,0.0,1
2,116489.77,116489.77,0.0,1
1,136331.05,136331.05,0.0,1
2,32527.0,32527.0,0.0,1
1,378527.71,378527.71,0.0,1
2,871893.15,871893.15,0.0,1
2,977805.62,977805.62,0.0,1
0,23799.97,95120.0,71320.03,0
2,20561.01,0.0,0.0,0
2,150205.64,150205.64,0.0,1
2,367710.59,0.0,0.0,0
1,29473.67,29473.67,0.0,1
1,2911505.23,2911505.23,0.0,1
1,190662.7,190662.7,0.0,1
0,4250.87,0.0,0.0,0
2,1486955.35,1486955.35,0.0,1
0,20065.19,0.0,0.0,0
4,63840.07,40342.0,104182.07,0
0,2251.85,0.0,0.0,0
0,1111.85,1567.0,455.15,0
0,5897.38,30084.0,24186.62,0
2,259186.43,259186.43,0.0,1
1,7109453.78,7109453.78,0.0,1
0,14732.82,82920.0,68187.18,0
2,98308.7,0.0,0.0,0
0,13905.13,19902.0,5996.87,0
0,6279.89,986.0,0.0,0
2,345045.34,655224.0,310178.66,0
1,127447.68,127447.68,0.0,1
4,61678.63,2455640.33,2517318.96,0
2,328110.3,328110.3,0.0,1
2,1016302.6,1016302.6,0.0,1
0,19771.42,312.0,0.0,0
1,22048.19,22048.19,0.0,1
1,438224.6,438224.6,0.0,1
1,3671853.86,3671853.86,0.0,1
0,45721.64,0.0,0.0,0
0,6454.52,30509.0,24054.48,0
1,195887.7,200472.0,4584.3,0
1,976830.22,976830.22,0.0,1
2,4241.44,4241.44,0.0,1
2,10000000.0,10000000.0,0.0,1
2,454533.9,20625.0,0.0,0
0,7580.0,998.98,0.0,0
0,16642.21,129035.54,112393.33,0
1,2614190.5,574.0,0.0,0
0,6342.56,15732.0,9389.44,0
0,1132.26,187.0,0.0,0
2,2514878.33,2514878.33,0.0,1
2,496420.67,496420.67,0.0,1
2,7484125.12,7484125.12,0.0,1
2,132943.65,0.0,0.0,0
2,681525.62,681525.62,0.0,1
1,196385.55,196385.55,0.0,1
0,17816.16,11171.0,0.0,0
0,4284.48,0.0,0.0,0
0,9513.63,14895.0,5381.37,0
2,117626.9,20014.0,0.0,0
4,203020.2,20467.0,223487.2,0
0,3216.8,125596.21,122379.41,0
1,325732.34,325732.34,0.0,1
1,1461007.3,51497.0,0.0,0
1,667733.81,667733.81,0.0,1
2,95105.01,95105.01,0.0,1
1,10000000.0,17418265.31,7418265.31,1
1,342970.95,342970.95,0.0,1
2,406648.09,90131.0,0.0,0
1,1059682.92,1059682.92,0.0,1
0,16119.67,0.0,0.0,0
1,378872.84,0.0,0.0,0
1,49863.38,0.0,0.0,0
2,2026529.56,2026529.56,0.0,1
0,6305.05,0.0,0.0,0
4,425753.1,10860.0,436613.1,0
2,2554662.97,2554662.97,0.0,1
2,114169.66,114169.66,0.0,1
2,236635.51,57161.51,0.0,0
2,118222.13,0.0,0.0,0
4,211097.4,6653677.13,6864774.53,0
1,574709.63,574709.63,0.0,1
1,1290224.84,1290224.84,0.0,1
2,232950.87,6122.0,0.0,0
2,8091.78,8091.78,0.0,1
2,69539.35,50164.0,0.0,0
4,109647.35,4195245.98,4304893.34,0
2,213876.11,0.0,0.0,0
2,530124.99,530124.99,0.0,1
0,4530.51,0.0,0.0,0
4,442276.72,2995717.26,3437993.98,0
0,31950.49,0.0,0.0,0
1,1464160.5,1464160.5,0.0,1
2,77000.08,0.0,0.0,0
2,145482.09,145482.09,0.0,1
2,102563.04,10026.0,0.0,0
1,1026208.84,1026208.84,0.0,1
2,184731.04,0.0,0.0,0
1,62898.81,62898.81,0.0,1
2,3580542.06,3580542.06,0.0,1
2,3648.32,0.0,0.0,0
2,264492.31,11204.0,0.0,0
4,91830.83,3486634.33,3578465.16,0
4,315080.95,6299559.08,6614640.03,0
1,6106149.52,6106149.52,0.0,1
1,2674794.22,2674794.22,0.0,1
2,10000000.0,10000000.0,0.0,1
4,222964.57,5472082.43,5695046.99,0
1,563388.67,563388.67,0.0,1
2,81696.09,19521.0,0.0,0
2,1072345.79,1072345.79,0.0,1
0,50834.44,8856.0,0.0,0
2,201913.01,0.0,0.0,0
2,133575.97,896.0,0.0,0
0,10640.15,32773.0,22132.85,0
2,6546019.0,6546019.0,0.0,1
2,30846.84,30846.84,0.0,1
1,106584.32,106584.32,0.0,1
1,7937954.2,7937954.2,0.0,1
1,38115.0,38115.0,0.0,1
0,10364.34,10396.0,31.66,0
2,2480321.85,2480321.85,0.0,1
2,63416.99,63416.99,0.0,1
0,4226.85,7025.0,2798.15,0
2,184588.59,184588.59,0.0,1
2,256556.98,256556.98,0.0,1
2,319347.2,0.0,0.0,0
1,983417.49,983417.49,0.0,1
2,2322909.69,2322909.69,0.0,1
0,22924.93,35945.0,13020.07,0
1,676688.07,0.0,0.0,0
0,5652.57,157826.0,152173.43,0
4,41303.41,4228248.01,4269551.42,0
2,42659.39,42659.39,0.0,1
0,12358.62,20287.0,7928.38,0
4,136294.79,10292788.73,10429083.52,0
2,61270.2,51161.0,0.0,0
2,71156.04,1517.0,0.0,0
0,2316.93,0.0,0.0,0
0,7910.99,43669.45,35758.47,0
0,1720.24,0.0,0.0,0
0,1362.23,0.0,0.0,0
1,207202.19,0.0,0.0,0
4,246247.49,1897359.24,2143606.73,0
2,49366.27,304752.0,255385.73,0
2,429257.45,429257.45,0.0,1
2,4252656.95,4252656.95,0.0,1
2,121219.4,0.0,0.0,0
2,296940.32,296940.32,0.0,1
1,587031.2,587031.2,0.0,1
2,104373.63,32360.0,0.0,0
2,43996.54,43996.54,0.0,1
2,303525.23,0.0,0.0,0
2,396733.31,0.0,0.0,0
2,129981.15,0.0,0.0,0
2,311487.14,311487.14,0.0,1
2,48375.02,48375.02,0.0,1
1,592443.66,592443.66,0.0,1
2,428174.7,428174.7,0.0,1
4,387918.88,758.0,388676.88,0
2,8838.19,8838.19,0.0,1
1,2095699.93,2095699.93,0.0,1
4,334452.09,4346179.29,4680631.38,0
0,6451.25,5464.0,0.0,0
1,3523089.46,3523089.46,0.0,1
1,149656.36,149656.36,0.0,1
2,2155569.91,2155569.91,0.0,1
1,134297.68,134297.68,0.0,1
1,30521.02,30521.02,0.0,1
2,264286.19,264286.19,0.0,1
1,696575.46,696575.46,0.0,1
2,110613.24,0.0,0.0,0
2,253261.96,253261.96,0.0,1
2,391663.76,0.0,0.0,0
3,3696.72,8383.0,4686.28,0
2,264058.41,264058.41,0.0,1
0,11071.85,0.0,0.0,0
2,185529.91,185529.91,0.0,1
2,21829.31,21829.31,0.0,1
1,574579.8,15215.0,0.0,0
1,311234.46,311234.46,0.0,1
2,277485.25,277485.25,0.0,1
2,10000000.0,10000000.0,0.0,1
2,197542.19,20957.0,0.0,0
2,4177467.46,4177467.46,0.0,1
4,289255.34,91323.0,380578.34,0
4,268269.45,1245002.74,1513272.18,0
2,7563536.91,7563536.91,0.0,1
0,3421.72,1408.0,0.0,0
0,17746.12,10137.0,0.0,0
2,72399.79,151927.0,79527.21,0
2,219407.52,219407.52,0.0,1
4,67775.85,40902.0,108677.85,0
2,636.0,636.0,0.0,1
1,793886.87,793886.87,0.0,1
2,699183.61,699183.61,0.0,1
4,16947.09,1230263.72,1247210.81,0
0,1238.21,0.0,0.0,0
0,14859.59,0.0,0.0,0
1,644781.76,644781.76,0.0,1
2,93088.31,966.0,0.0,0
1,157272.13,157272.13,0.0,1
2,7809301.98,7809301.98,0.0,1
2,72901.03,72901.03,0.0,1
0,429.28,10408.0,9978.72,0
1,977805.62,977805.62,0.0,1
2,19082.34,0.0,0.0,0
1,2479691.37,2479691.37,0.0,1
2,222901.64,0.0,0.0,0
2,271091.65,814.0,0.0,0
2,442095.81,104578.0,0.0,0
2,169037.35,0.0,0.0,0
0,2362.41,41525.0,39162.59,0
2,24773.86,24773.86,0.0,1
1,359596.26,0.0,0.0,0
2,28858.87,16353.0,0.0,0
2,964544.37,964544.37,0.0,1
4,164301.41,5206832.22,5371133.62,0
2,8594065.09,8594065.09,0.0,1
0,5820.63,0.0,0.0,0
2,131342.54,10306.0,0.0,0
0,20251.7,0.0,0.0,0
2,197295.58,431.0,0.0,0
4,136828.35,218869.0,355697.35,0
2,2371324.81,2371324.81,0.0,1
2,221551.39,0.0,0.0,0
2,157223.18,0.0,0.0,0
2,64572.82,24587.0,0.0,0
2,99257.37,138706.0,39448.63,0
4,36955.15,422936.13,459891.28,0
2,10000000.0,10000000.0,0.0,1
1,94431.98,94431.98,0.0,1
1,455709.8,455709.8,0.0,1
4,87590.22,12608599.92,12696190.14,0
2,61601.84,1086.0,0.0,0
2,199161.71,1268.0,0.0,0
0,3285.47,49919.0,46633.53,0
0,8564.13,37571.0,29006.87,0
0,12801.14,18553.0,5751.86,0
2,83556.34,0.0,0.0,0
1,555574.92,555574.92,0.0,1
0,19016.44,15288.0,0.0,0
2,1576531.53,1576531.53,0.0,1
0,9601.93,0.0,0.0,0
0,14329.58,0.0,0.0,0
0,35848.41,102631.0,66782.59,0
4,187778.45,6355210.79,6542989.24,0
0,24422.89,148366.78,123943.89,0
0,1067.89,101475.39,100407.5,0
4,259397.56,3017243.85,3276641.41,0
1,373531.87,373531.87,0.0,1
0,81168.11,0.0,0.0,0
4,40830.53,346482.0,387312.53,0
2,127703.09,312.0,0.0,0
1,122090.79,122090.79,0.0,1
2,328292.05,0.0,0.0,0
1,39664.74,39664.74,0.0,1
1,99139.27,99139.27,0.0,1
1,417129.11,417129.11,0.0,1
4,18177.2,26097.0,44274.2,0
2,3582885.46,3582885.46,0.0,1
1,281743.12,281743.12,0.0,1
2,87381.78,87381.78,0.0,1
2,1895158.63,1895158.63,0.0,1
1,3191058.32,3191058.32,0.0,1
1,2581549.92,2581549.92,0.0,1
0,5068.22,572107.07,567038.85,0
2,6250438.78,6250438.78,0.0,1
1,1033878.67,1033878.67,0.0,1
1,541115.02,541115.02,0.0,1
0,10923.34,308162.31,297238.97,0
0,16899.6,505966.0,489066.4,0
2,6391.6,6391.6,0.0,1
1,1276300.86,1276300.86,0.0,1
4,397096.77,830000.53,1227097.29,0
4,139995.78,648276.15,788271.93,0
2,192507.56,0.0,0.0,0
2,118954.75,0.0,0.0,0
2,173258.82,100616.0,0.0,0
4,62985.6,114336.43,177322.02,0
1,2221683.68,2221683.68,0.0,1
2,54991.71,0.0,0.0,0
1,1321984.45,1321984.45,0.0,1
1,1789155.73,1789155.73,0.0,1
4,421564.89,474.0,422038.89,0
0,37220.34,0.0,0.0,0
2,209829.57,209829.57,0.0,1
1,982414.06,982414.06,0.0,1
1,628712.89,28451.0,0.0,0
2,122235.11,122235.11,0.0,1
2,541755.0,0.0,0.0,0
4,187789.71,12039.0,199828.71,0
2,108925.35,100717.0,0.0,0
0,36269.64,25752.0,0.0,0
1,1946687.34,1946687.34,0.0,1
4,409637.61,73691.0,483328.61,0
2,279826.54,279826.54,0.0,1
2,10000000.0,10000000.0,0.0,1
2,248242.32,248242.32,0.0,1
2,10000000.0,10000000.0,0.0,1
0,17174.64,0.0,0.0,0
0,25136.92,0.0,0.0,0
2,10000000.0,10000000.0,0.0,1
1,17216.14,17216.14,0.0,1
2,347893.16,347893.16,0.0,1
0,12171.96,0.0,0.0,0
1,970950.25,0.0,0.0,0
2,202952.03,202952.03,0.0,1
1,326250.51,326250.51,0.0,1
2,183977.13,11489.0,0.0,0
1,172915.56,172915.56,0.0,1
2,7188425.25,7188425.25,0.0,1
1,5388834.64,5388834.64,0.0,1
2,431928.46,322.0,0.0,0
1,5021186.54,5021186.54,0.0,1
2,1634229.02,1634229.02,0.0,1
2,338293.14,338293.14,0.0,1
2,101620.82,0.0,0.0,0
4,173926.57,282065.0,455991.57,0
2,299685.16,39153.0,0.0,0
2,141787.56,0.0,0.0,0
2,59893.41,59893.41,0.0,1
1,1144089.37,1144089.37,0.0,1
2,1653144.1,1653144.1,0.0,1
2,503405.88,503405.88,0.0,1
1,40593.23,40593.23,0.0,1
0,15602.59,283153.0,267550.41,0
1,82648.3,82648.3,0.0,1
1,466279.91,20025.0,0.0,0
2,305031.14,0.0,0.0,0
0,26021.25,0.0,0.0,0
2,2885466.96,2885466.96,0.0,1
4,186777.93,19968321.54,20155099.47,0
2,350017.08,350017.08,0.0,1
2,344105.03,39528.0,0.0,0
0,242.14,199459.78,199217.65,0
0,21160.47,21253.0,92.53,0
2,1068952.42,1068952.42,0.0,1
2,219110.27,219110.27,0.0,1
1,59127.34,59127.34,0.0,1
0,5882.48,10939.0,5056.52,0
1,106596.14,106596.14,0.0,1
2,1307156.17,1307156.17,0.0,1
2,7927.06,7927.06,0.0,1
0,6276.32,0.0,0.0,0
2,148714.54,148714.54,0.0,1
2,908858.12,908858.12,0.0,1
2,67865.97,26747.0,0.0,0
1,330819.25,0.0,0.0,0
1,9511.69,9511.69,0.0,1
2,712488.25,712488.25,0.0,1
0,15361.37,15360.0,0.0,0
1,1137603.28,1137603.28,0.0,1
2,3551022.86,3551022.86,0.0,1
2,176701.19,548861.0,372159.81,0
1,4294676.05,4294676.05,0.0,1
2,94053.77,0.0,0.0,0
1,2395.29,2395.29,0.0,1
1,17569.42,17569.42,0.0,1
4,75889.36,5491008.96,5566898.32,0
0,27004.06,197407.0,170402.94,0
1,24382.08,24382.08,0.0,1
2,31574.65,31574.65,0.0,1
2,159232.01,159232.01,0.0,1
2,23134.17,23134.17,0.0,1
0,2363.73,50044.0,47680.27,0
2,1814483.97,1814483.97,0.0,1
1,4892193.09,4892193.09,4892193.09,1
1,1618668.01,21411.0,0.0,0
4,95633.77,9537554.77,9633188.55,0
1,819503.92,819503.92,0.0,1
2,122614.15,0.0,0.0,0
1,57204.07,57204.07,0.0,1
2,6638.49,0.0,0.0,0
2,62650.14,0.0,0.0,0
2,107252.5,12453.28,0.0,0
1,1533769.14,145.0,0.0,0
2,204030.2,204030.2,0.0,1
2,683095.09,0.0,0.0,0
2,147230.63,147230.63,0.0,1
2,61401.87,394910.4,333508.53,0
1,244068.01,244068.01,0.0,1
1,2066848.27,2066848.27,0.0,1
2,986876.27,986876.27,0.0,1
2,179803.01,211473.0,31669.99,0
4,12710.58,0.0,12710.58,0
2,60633.76,60633.76,0.0,1
1,627088.33,627088.33,0.0,1
1,146061.11,146061.11,0.0,1
2,1128579.71,1128579.71,0.0,1
1,990857.53,990857.53,0.0,1
2,3379009.86,3379009.86,0.0,1
1,10000000.0,17239986.95,7239986.95,1
1,138373.64,138373.64,0.0,1
0,6340.9,0.0,0.0,0
2,731113.99,731113.99,0.0,1
2,62456.69,40327.0,0.0,0
2,101680.39,5267.0,0.0,0
0,11359.15,0.0,0.0,0
2,121086.28,906.0,0.0,0
2,175923.84,0.0,0.0,0
2,1504.73,1504.73,0.0,1
2,1400472.01,1400472.01,0.0,1
1,7927.06,7927.06,0.0,1
1,842554.02,842554.02,0.0,1
0,34643.46,0.0,0.0,0
0,3283.15,25525.0,22241.85,0
0,2981.41,31043.0,28061.59,0
1,5656416.95,5656416.95,0.0,1
2,545835.85,11601.0,0.0,0
2,72203.18,118109.0,45905.82,0
2,39525.63,39525.63,0.0,1
2,150924.76,150924.76,0.0,1
0,19062.76,21495.0,2432.24,0
1,1445166.74,1445166.74,0.0,1
2,138993.63,138993.63,0.0,1
2,19729.68,19729.68,0.0,1
2,74185.09,0.0,0.0,0
2,82247.02,0.0,0.0,0
2,164500.81,164500.81,0.0,1
1,1672570.76,1672570.76,0.0,1
1,238180.54,0.0,0.0,0
0,6352.39,517306.63,510954.24,0
2,438139.79,438139.79,0.0,1
4,247284.98,1806183.44,2053468.42,0
1,892828.5,6758.0,0.0,0
1,361877.28,361877.28,0.0,1
0,3402.47,0.0,0.0,0
2,19226.25,19226.25,0.0,1
1,174.92,174.92,0.0,1
2,86708.48,0.0,0.0,0
0,35274.46,296077.16,260802.7,0
4,118532.61,2787466.45,2905999.06,0
2,28936.11,28936.11,0.0,1
2,749316.7,749316.7,0.0,1
2,162821.03,21442.0,0.0,0
1,19742.71,19742.71,0.0,1
2,302227.56,302227.56,0.0,1
4,219239.23,1779.44,221018.67,0
4,195239.74,3702858.7,3898098.43,0
2,301222.28,55555.0,0.0,0
1,2923356.25,2923356.25,0.0,1
1,38223.11,38223.11,0.0,1
1,407833.62,407833.62,0.0,1
2,227304.91,227304.91,0.0,1
4,198896.47,1480323.02,1679219.49,0
2,729078.34,729078.34,0.0,1
1,1593189.25,1593189.25,0.0,1
2,68440.29,32784.0,0.0,0
2,79581.24,79581.24,0.0,1
0,4831.96,0.0,0.0,0
2,282500.69,282500.69,0.0,1
1,334790.89,334790.89,0.0,1
2,12619.29,12619.29,0.0,1
1,228751.77,228751.77,0.0,1
1,345533.89,345533.89,0.0,1
0,6025.43,247720.51,241695.07,0
2,52541.42,52541.42,0.0,1
2,426762.4,378.0,0.0,0
2,232466.18,547031.08,314564.9,0
2,257643.59,257643.59,0.0,1
4,340465.82,7835941.01,8176406.83,0
4,9814.61,4007628.25,4017442.86,0
1,158279.4,158279.4,0.0,1
4,258603.97,414385.57,672989.55,0
2,20314.97,20314.97,0.0,1
1,10119.47,10119.47,0.0,1
2,146095.73,146095.73,0.0,1
0,22894.39,11105.97,0.0,0
2,1974352.3,1974352.3,0.0,1
2,237172.92,10604.0,0.0,0
0,27816.44,0.0,0.0,0
2,8337.92,13440.0,5102.08,0
2,400546.21,19809.0,0.0,0
2,2388251.16,2388251.16,0.0,1
1,1532281.61,1532281.61,0.0,1
4,262718.49,1640273.63,1902992.12,0
0,9176.7,38535.0,29358.3,0
0,3202.94,45927.0,42724.06,0
2,103124.43,103124.43,0.0,1
1,488243.65,488243.65,0.0,1
2,224926.46,0.0,0.0,0
1,10000000.0,14011314.1,4011314.1,1
0,9747.09,39976.0,30228.91,0
2,42496.76,0.0,0.0,0
2,8730600.58,8730600.58,0.0,1
2,68710.84,0.0,0.0,0
2,239983.04,159863.0,0.0,0
0,29352.38,240022.23,210669.86,0
2,2241630.36,2241630.36,0.0,1
2,223926.39,23699.62,0.0,0
4,95978.43,10805452.15,10901430.58,0
0,15868.57,0.0,0.0,0
2,705529.08,705529.08,0.0,1
1,747282.4,747282.4,0.0,1
2,71570.91,117336.0,45765.09,0
2,472692.51,472692.51,0.0,1
2,288573.17,30414.0,0.0,0
1,1589763.63,1589763.63,0.0,1
2,1031608.37,1031608.37,0.0,1
2,200262.63,306621.0,106358.37,0
0,35379.51,1821.0,0.0,0
2,553124.56,553124.56,0.0,1
2,45579.68,52868.0,7288.32,0
2,29174.8,29174.8,0.0,1
0,6279.09,4260.87,0.0,0
1,1189986.88,1189986.88,0.0,1
0,10163.57,171.01,0.0,0
2,255602.94,0.0,0.0,0
0,5108.74,0.0,0.0,0
2,122032.62,122032.62,0.0,1
2,127342.3,127342.3,0.0,1
